ID,Name,Location,Community,Function,Roof Type,Storeys,Building Height,Ground Surface Area
DEBY_LOD2_4906459,DEBYvAAAAABUE3Bc,1000,09162000,31001_1000,1000,5,21.917,272.750
DEBY_LOD2_4906461,DEBYvAAAAABUE3BS,1000,09162000,31001_1000,3100,6,22.857,189.269
DEBY_LOD2_4906462,DEBYvAAAAABUE29t,1000,09162000,31001_1000,3100,6,23.588,209.048
DEBY_LOD2_4906463,DEBYvAAAAABUE3Cm,1000,09162000,31001_2000,2100,2,7.736,90.133
DEBY_LOD2_4906464,DEBYvAAAAABUE3No,1000,09162000,31001_1000,1000,8,18.045,44.543
DEBY_LOD2_4906465,DEBYvAAAAABUE3NH,1000,09162000,31001_1000,1000,5,15.199,47.670
DEBY_LOD2_4906466,DEBYvAAAAABUE3LV,1000,09162000,31001_1000,9999,6,21.299,206.935
DEBY_LOD2_4906467,DEBYvAAAAABUE3Nc,1000,09162000,31001_1000,2100,,4.217,11.253
DEBY_LOD2_4906468,DEBYvAAAAABUE3NU,1000,09162000,31001_1000,2100,1,4.227,13.945
DEBY_LOD2_4906470,DEBYvAAAAABUE3LJ,1000,09162000,31001_9998,3100,5,20.956,405.608
DEBY_LOD2_4906471,DEBYvAAAAABUE3JK,1000,09162000,31001_9998,3100,4,15.475,362.246
DEBY_LOD2_4906472,DEBYvAAAAABUE3HT,1000,09162000,31001_9998,1000,,2.701,50.848
DEBY_LOD2_4906473,DEBYvAAAAABUE3Gw,1000,09162000,31001_9998,3100,5,23.211,247.247
DEBY_LOD2_4906474,DEBYvAAAAABUE3Is,1000,09162000,31001_9998,1000,4,14.411,172.919
DEBY_LOD2_4906475,DEBYvAAAAABUE3Hx,1000,09162000,31001_9998,1000,,4.968,85.813
DEBY_LOD2_4906477,DEBYvAAAAABUE3tu,1000,09162000,31001_9998,3100,3,15.355,490.474
DEBY_LOD2_4906478,DEBYvAAAAABUE3r2,1000,09162000,31001_9998,3100,4,21.998,198.090
DEBY_LOD2_4906479,DEBYvAAAAABUE3rV,1000,09162000,31001_9998,1000,7,23.656,262.146
DEBY_LOD2_4906480,DEBYvAAAAABUE3uP,1000,09162000,31001_9998,3100,4,22.078,169.329
DEBY_LOD2_4906481,DEBYvAAAAABUE3uF,1000,09162000,31001_1000,3100,5,23.525,178.499
DEBY_LOD2_4906482,DEBYvAAAAABUE31E,1000,09162000,31001_1000,3100,5,23.564,172.007
DEBY_LOD2_4906483,DEBYvAAAAABUE3vc,1000,09162000,31001_1000,3100,5,23.438,175.169
DEBY_LOD2_4906484,DEBYvAAAAABUE307,1000,09162000,31001_9998,1000,1,17.188,72.384
DEBY_LOD2_4906485,DEBYvAAAAABUE3yl,1000,09162000,31001_9998,1000,3,14.776,509.275
DEBY_LOD2_4906486,DEBYvAAAAABUE37p,1000,09162000,31001_9998,3100,6,25.127,509.332
DEBY_LOD2_4906487,DEBYvAAAAABUE30Q,1000,09162000,31001_9998,1000,2,7.143,142.493
DEBY_LOD2_4906488,DEBYvAAAAABUE37I,1000,09162000,31001_9998,3100,5,16.302,212.703
DEBY_LOD2_4906489,DEBYvAAAAABUE36V,1000,09162000,31001_9998,3100,5,25.24,323.612
DEBY_LOD2_4906490,DEBYvAAAAABUE4CH,1000,09162000,31001_9998,1000,,16.36,32.761
DEBY_LOD2_4906491,DEBYvAAAAABUE34o,1000,09162000,31001_9998,1000,2,8.527,411.291
DEBY_LOD2_4906492,DEBYvAAAAABUE4Bs,1000,09162000,31001_9998,3100,5,20.349,284.929
DEBY_LOD2_4906493,DEBYvAAAAABUE4Bd,1000,09162000,31001_9998,3100,1,17.788,115.664
DEBY_LOD2_4906494,DEBYvAAAAABUE4BD,1000,09162000,31001_9998,3100,5,24.499,157.567
DEBY_LOD2_4906495,DEBYvAAAAABUE38h,1000,09162000,31001_9998,2100,2,9.062,53.302
DEBY_LOD2_4906496,DEBYvAAAAABUE2kq,1000,09162000,31001_1000,3100,5,24.962,203.996
DEBY_LOD2_4906497,DEBYvAAAAABUE2mh,1000,09162000,31001_9998,3100,6,24.73,471.685
DEBY_LOD2_4906498,DEBYvAAAAABUE2r5,1000,09162000,31001_1000,1000,3,11.43,64.226
DEBY_LOD2_4906500,DEBYvAAAAABUE2sH,1000,09162000,31001_1000,2100,3,17.9,180.063
DEBY_LOD2_4906503,DEBYvAAAAABUE2pL,1000,09162000,31001_1000,9999,5,17.447,1181.275
DEBY_LOD2_4906507,DEBYvAAAAABUE2vq,1000,09162000,31001_9998,1000,5,15.123,105.141
DEBY_LOD2_4906508,DEBYvAAAAABUE2xk,1000,09162000,31001_1000,1000,5,20.375,385.969
DEBY_LOD2_4906510,DEBYvAAAAABUE24q,1000,09162000,31001_2000,2100,3,14.093,94.634
DEBY_LOD2_4906511,DEBYvAAAAABUE262,1000,09162000,31001_9998,3100,4,19.689,210.239
DEBY_LOD2_4906514,DEBYvAAAAABUE3BM,1000,09162000,31001_1000,1000,7,24.336,211.243
DEBY_LOD2_4906515,DEBYvAAAAABUE3B6,1000,09162000,31001_9998,1000,1,5.018,347.298
DEBY_LOD2_4906520,DEBYvAAAAABUE3Ur,1000,09162000,31001_9998,1000,2,9.345,207.070
DEBY_LOD2_4906521,DEBYvAAAAABUE3Ik,1000,09162000,31001_9998,1000,6,22.146,701.075
DEBY_LOD2_4906522,DEBYvAAAAABUE3SE,1000,09162000,31001_9998,1000,6,21.083,372.106
DEBY_LOD2_4906523,DEBYvAAAAABUE3Qu,1000,09162000,31001_9998,3200,6,23.376,547.323
DEBY_LOD2_4906524,DEBYvAAAAABUE2YL,1000,09162000,31001_9998,1000,2,6.544,101.789
DEBY_LOD2_4906525,DEBYvAAAAABUE2a0,1000,09162000,31001_9998,1000,4,20.961,396.157
DEBY_LOD2_4906526,DEBYvAAAAABUE2aA,1000,09162000,31001_1000,3500,4,20.66,403.441
DEBY_LOD2_4906527,DEBYvAAAAABUE2an,1000,09162000,31001_1000,3100,4,21.694,395.342
DEBY_LOD2_4906528,DEBYvAAAAABUE2Zc,1000,09162000,31001_1000,3100,4,18.193,229.354
DEBY_LOD2_4906529,DEBYvAAAAABUE2UB,1000,09162000,31001_9998,3200,5,22.881,384.103
DEBY_LOD2_4906530,DEBYvAAAAABUE2UY,1000,09162000,31001_9998,3200,5,22.744,397.509
DEBY_LOD2_4906531,DEBYvAAAAABUE2XX,1000,09162000,31001_9998,3100,4,18.12,223.574
DEBY_LOD2_4906532,DEBYvAAAAABUE2Wx,1000,09162000,31001_1000,3200,4,20.499,209.032
DEBY_LOD2_4906533,DEBYvAAAAABUE2WL,1000,09162000,31001_2000,2100,2,8.54,103.656
DEBY_LOD2_4906534,DEBYvAAAAABUE2Qg,1000,09162000,31001_9998,3100,6,23.564,300.647
DEBY_LOD2_4906535,DEBYvAAAAABUE2QW,1000,09162000,31001_9998,3100,6,23.44,212.669
DEBY_LOD2_4906539,DEBYvAAAAABUE2jG,1000,09162000,31001_9998,1000,1,4.53,81.087
DEBY_LOD2_4906540,DEBYvAAAAABUE2iH,1000,09162000,31001_9998,1000,1,4.36,16.632
DEBY_LOD2_4906541,DEBYvAAAAABUE2iR,1000,09162000,31001_9998,1000,5,15.472,163.826
DEBY_LOD2_4906542,DEBYvAAAAABUE2bq,1000,09162000,31001_1000,3100,5,23.92,210.329
DEBY_LOD2_4906543,DEBYvAAAAABUE2c5,1000,09162000,31001_9998,3100,5,24.19,644.002
DEBY_LOD2_4906545,DEBYvAAAAABUEfR2,1000,09162000,31001_1000,3100,5,19.947,192.978
DEBY_LOD2_4906546,DEBYvAAAAABUEfOa,1000,09162000,31001_1000,3100,4,19.826,155.528
DEBY_LOD2_4906549,DEBYvAAAAABUEfK6,1000,09162000,31001_3000,3100,7,26.123,355.280
DEBY_LOD2_4906550,DEBYvAAAAABUEfGr,1000,09162000,31001_3000,3100,6,25.312,419.565
DEBY_LOD2_4906552,DEBYvAAAAABUEfZS,1000,09162000,31001_1000,3100,3,10.562,145.832
DEBY_LOD2_4906553,DEBYvAAAAABUEfah,1000,09162000,31001_1000,2100,2,7.832,62.889
DEBY_LOD2_4906554,DEBYvAAAAABUEfZn,1000,09162000,31001_1000,1000,1,3.569,50.903
DEBY_LOD2_4906561,DEBYvAAAAABSlP1X,1000,09162000,31001_9998,3200,6,24.642,852.773
DEBY_LOD2_4906562,DEBYvAAAAABSlPyA,1000,09162000,31001_9998,2100,,12.442,194.184
DEBY_LOD2_4906563,DEBYvAAAAABSlPzR,1000,09162000,31001_9998,3100,4,20.195,154.145
DEBY_LOD2_4906564,DEBYvAAAAABSlPvT,1000,09162000,31001_9998,1000,4,14.653,179.440
DEBY_LOD2_4906565,DEBYvAAAAABSlPzQ,1000,09162000,31001_9998,3100,6,23.181,160.112
DEBY_LOD2_4906566,DEBYvAAAAABSlPxJ,1000,09162000,31001_9998,3100,5,24.103,590.963
DEBY_LOD2_4906567,DEBYvAAAAABSlPtu,1000,09162000,31001_9998,3100,5,25.023,344.181
DEBY_LOD2_4906568,DEBYvAAAAABSlPu0,1000,09162000,31001_9998,3100,5,24.978,337.216
DEBY_LOD2_4906569,DEBYvAAAAABSlPrZ,1000,09162000,31001_9998,3100,5,25.25,200.102
DEBY_LOD2_4906570,DEBYvAAAAABUEC06,1000,09162000,31001_9998,2100,5,19.403,277.074
DEBY_LOD2_4906571,DEBYvAAAAABUECwq,1000,09162000,31001_2000,3100,6,22.058,525.454
DEBY_LOD2_4906572,DEBYvAAAAABUECyy,1000,09162000,31001_1000,3100,6,21.11,330.772
DEBY_LOD2_4906573,DEBYvAAAAABUECxU,1000,09162000,31001_1000,3200,5,20.29,336.981
DEBY_LOD2_4906574,DEBYvAAAAABUEC7S,1000,09162000,31001_1000,1000,6,20.676,260.235
DEBY_LOD2_4906575,DEBYvAAAAABUEC79,1000,09162000,31001_1000,1000,2,7.679,66.524
DEBY_LOD2_4906576,DEBYvAAAAABUECk6,1000,09162000,31001_2000,3400,6,22.277,619.950
DEBY_LOD2_4906577,DEBYvAAAAABUEBwq,1000,09162000,31001_9998,2100,4,26.713,332.639
DEBY_LOD2_4906582,DEBYvAAAAABSk7lj,1000,09162000,31001_9998,1000,4,24.37,369.000
DEBY_LOD2_4906583,DEBYvAAAAABSk6g7,1000,09162000,31001_9998,1000,6,31.772,2132.546
DEBY_LOD2_4906584,DEBYvAAAAABSk6Xn,1000,09162000,31001_3071,3200,2,16.481,374.006
DEBY_LOD2_4906585,DEBYvAAAAABSk6ax,1000,09162000,31001_9998,3400,,25.07,829.481
DEBY_LOD2_4906586,DEBYvAAAAABUE2hv,1000,09162000,31001_9998,3100,6,23.549,1039.002
DEBY_LOD2_4906587,DEBYvAAAAABUE2cD,1000,09162000,31001_1000,1000,5,18.448,174.576
DEBY_LOD2_4906588,DEBYvAAAAABUDx1w,1000,09162000,31001_9998,1000,6,22.1,1118.185
DEBY_LOD2_4906590,DEBYvAAAAABUEfIR,1000,09162000,31001_2000,1000,5,16.256,575.874
DEBY_LOD2_4906591,DEBYvAAAAABUEfcx,1000,09162000,31001_2000,1000,7,27.68,1177.156
DEBY_LOD2_4906592,DEBYvAAAAABSlPv9,1000,09162000,31001_9998,3100,,8.381,569.192
DEBY_LOD2_4906593,DEBYvAAAAABSlPo7,1000,09162000,31001_9998,3100,5,25.31,263.532
DEBY_LOD2_4906594,DEBYvAAAAABSlPqK,1000,09162000,31001_9998,1000,4,24.222,767.396
DEBY_LOD2_4906595,DEBYvAAAAABSlQXC,1000,09162000,31001_9998,1000,7,27.9,190.033
DEBY_LOD2_4906596,DEBYvAAAAABSlQSk,1000,09162000,31001_9998,3400,7,24.547,1006.699
DEBY_LOD2_4906597,DEBYvAAAAABUFNOh,1000,09162000,31001_1000,3100,3,23.05,472.600
DEBY_LOD2_4906598,DEBYvAAAAABTzHoe,1000,09162000,31001_9998,3100,7,27.965,1164.687
DEBY_LOD2_4906599,DEBYvAAAAABTy2kP,1000,09162000,31001_9998,3100,5,28.377,361.460
DEBY_LOD2_4906600,DEBYvAAAAABTywY5,1000,09162000,31001_9998,1000,4,25.09,646.916
DEBY_LOD2_4906601,DEBYvAAAAABTywi8,1000,09162000,31001_9998,1000,,6.133,29.094
DEBY_LOD2_4906602,DEBYvAAAAABTywjN,1000,09162000,31001_9998,3100,7,26.256,317.732
DEBY_LOD2_4906603,DEBYvAAAAABTywlX,1000,09162000,31001_9998,1000,3,24.32,702.146
DEBY_LOD2_4906604,DEBYvAAAAABTywkU,1000,09162000,31001_9998,9999,4,23.79,369.441
DEBY_LOD2_4906605,DEBYvAAAAABUFNY1,1000,09162000,31001_1000,3200,4,18.362,477.380
DEBY_LOD2_4906606,DEBYvAAAAABUEDGM,1000,09162000,31001_1000,3200,4,21.718,466.472
DEBY_LOD2_4906607,DEBYvAAAAABUEDAb,1000,09162000,31001_1000,3100,6,20.379,241.142
DEBY_LOD2_4906608,DEBYvAAAAABUEC4U,1000,09162000,31001_9998,3200,5,21.651,388.834
DEBY_LOD2_4906609,DEBYvAAAAABUEBkr,1000,09162000,31001_9998,3100,4,24.571,217.907
DEBY_LOD2_4906610,DEBYvAAAAABUEBjL,1000,09162000,31001_9998,3200,4,24.809,289.076
DEBY_LOD2_4906612,DEBYvAAAAABUFN9s,1000,09162000,31001_1000,3400,3,18.27,350.982
DEBY_LOD2_4906614,DEBYvAAAAABTzB2W,1000,09162000,31001_2000,3100,,2.699,8.240
DEBY_LOD2_4906626,DEBYvAAAAABRTotf,1000,09162000,51009_1610,3100,,2.725,28.505
DEBY_LOD2_4906627,DEBYvAAAAABRTouW,1000,09162000,51009_1610,3100,,2.67,28.521
DEBY_LOD2_4906631,DEBYvAAAAABRTouN,1000,09162000,51009_1610,3100,,2.72,44.937
DEBY_LOD2_4906632,DEBYvAAAAABRTovj,1000,09162000,51009_1610,3100,,2.603,45.178
DEBY_LOD2_4906633,DEBYvAAAAABRTovu,1000,09162000,51009_1610,3100,,2.701,28.515
DEBY_LOD2_4906634,DEBYvAAAAABRTou9,1000,09162000,51009_1610,3100,,2.713,28.452
DEBY_LOD2_4906635,DEBYvAAAAABTzBMJ,1000,09162000,31001_2000,3100,,18.504,138.485
DEBY_LOD2_4906637,DEBYvAAAAABTyvsP,1000,09162000,31001_9998,3200,4,4.045,74.386
DEBY_LOD2_4906638,DEBYvAAAAABTyvqa,1000,09162000,31001_2000,2100,,2.047,17.138
DEBY_LOD2_4906640,DEBYvAAAAABTyvwk,1000,09162000,31001_2000,1000,,2.833,26.150
DEBY_LOD2_4906641,DEBYvAAAAABTywCx,1000,09162000,31001_2000,1000,,2.783,21.099
DEBY_LOD2_4906643,DEBYvAAAAABTywCl,1000,09162000,31001_2000,2100,,14.144,10.650
DEBY_LOD2_4906644,DEBYvAAAAABTywEp,1000,09162000,31001_2000,1000,1,3.433,42.569
DEBY_LOD2_4906645,DEBYvAAAAABTywFz,1000,09162000,31001_2000,1000,,3.019,34.435
DEBY_LOD2_4906646,DEBYvAAAAABTyv9F,1000,09162000,31001_2000,2100,,17.844,65.491
DEBY_LOD2_4906647,DEBYvAAAAABTyv5a,1000,09162000,31001_2000,1000,2,8.948,64.697
DEBY_LOD2_4906650,DEBYvAAAAABTzINz,1000,09162000,31001_2000,1000,,3.05,80.633
DEBY_LOD2_4906651,DEBYvAAAAABTzIPD,1000,09162000,31001_2000,1000,,3.17,202.263
DEBY_LOD2_4906652,DEBYvAAAAABTzIY2,1000,09162000,31001_2000,1000,,3.01,19.296
DEBY_LOD2_4906653,DEBYvAAAAABTzIbN,1000,09162000,31001_2000,1000,,2.779,9.292
DEBY_LOD2_4906654,DEBYvAAAAABTzIbp,1000,09162000,31001_2000,1000,,2.607,8.214
DEBY_LOD2_4906656,DEBYvAAAAABTzIg3,1000,09162000,31001_2000,1000,,2.647,114.065
DEBY_LOD2_4906658,DEBYvAAAAABRUhih,1000,09162000,51009_1610,1000,,2.651,29.776
DEBY_LOD2_4906661,DEBYvAAAAABRUhiP,1000,09162000,51009_1610,1000,,2.97,55.578
DEBY_LOD2_4906662,DEBYvAAAAABRUhhY,1000,09162000,51009_1610,1000,,2.72,24.170
DEBY_LOD2_4906663,DEBYvAAAAABRUhiH,1000,09162000,51009_1610,1000,,3.01,31.782
DEBY_LOD2_4906665,DEBYvAAAAABRUhfC,1000,09162000,51009_1610,1000,,2.695,34.843
DEBY_LOD2_4906666,DEBYvAAAAABRUhfY,1000,09162000,51009_1610,1000,,2.88,51.808
DEBY_LOD2_4906667,DEBYvAAAAABTzHYQ,1000,09162000,31001_2000,1000,,7.19,29.302
DEBY_LOD2_4906668,DEBYvAAAAABTzHXr,1000,09162000,31001_2000,1000,,7.585,55.400
DEBY_LOD2_4906674,DEBYvAAAAABSlBg4,1000,09162000,31001_2000,9999,,2.618,99.707
DEBY_LOD2_4906675,DEBYvAAAAABSlBg0,1000,09162000,31001_2000,1000,2,7.652,58.108
DEBY_LOD2_4906677,DEBYvAAAAABSlCgW,1000,09162000,31001_2000,1000,,2.756,63.628
DEBY_LOD2_4906680,DEBYvAAAAABSlQxQ,1000,09162000,31001_2000,1000,,2.267,62.159
DEBY_LOD2_4906681,DEBYvAAAAABSlLaO,1000,09162000,31001_2000,1000,,2.926,15.922
DEBY_LOD2_4906682,DEBYvAAAAABSlKfT,1000,09162000,31001_2000,1000,,3.391,11.053
DEBY_LOD2_4906683,DEBYvAAAAABSk73m,1000,09162000,31001_2000,2100,,4.906,139.070
DEBY_LOD2_4906684,DEBYvAAAAABSk75N,1000,09162000,31001_2000,1000,2,7.659,91.624
DEBY_LOD2_4906686,DEBYvAAAAABSk9Dt,1000,09162000,31001_2000,1000,,5.312,174.337
DEBY_LOD2_4906687,DEBYvAAAAABSk9EN,1000,09162000,31001_2000,2100,2,11.271,88.272
DEBY_LOD2_4906688,DEBYvAAAAABSk9AF,1000,09162000,31001_2000,9999,,6.705,50.008
DEBY_LOD2_4906689,DEBYvAAAAABSk89S,1000,09162000,31001_2000,3100,,4.21,114.751
DEBY_LOD2_4906690,DEBYvAAAAABSk9AH,1000,09162000,31001_2000,1000,,6.273,216.962
DEBY_LOD2_4906691,DEBYvAAAAABSk9Ah,1000,09162000,31001_2000,1000,,1.315,12.005
DEBY_LOD2_4906693,DEBYvAAAAABSk88R,1000,09162000,31001_2000,1000,,3.96,119.118
DEBY_LOD2_4906694,DEBYvAAAAABSk9Um,1000,09162000,31001_2000,3100,,6.713,186.746
DEBY_LOD2_4906695,DEBYvAAAAABSk9Rv,1000,09162000,31001_2000,1000,1,0.975,52.009
DEBY_LOD2_4906696,DEBYvAAAAABSk9Rk,1000,09162000,31001_2000,1000,,4.121,38.825
DEBY_LOD2_4906697,DEBYvAAAAABSk9Pr,1000,09162000,31001_2000,1000,,3.968,8.193
DEBY_LOD2_4906698,DEBYvAAAAABSk9SI,1000,09162000,31001_2000,1000,,4.504,73.662
DEBY_LOD2_4906699,DEBYvAAAAABSk9RL,1000,09162000,31001_2000,1000,,3.123,73.600
DEBY_LOD2_4906711,DEBYvAAAAABRUNQx,1000,09162000,51009_1610,3100,,2.71,11.829
DEBY_LOD2_4906712,DEBYvAAAAABRUNQu,1000,09162000,51009_1610,3100,,2.673,11.898
DEBY_LOD2_4906713,DEBYvAAAAABRUNSl,1000,09162000,51009_1610,3100,,2.73,11.919
DEBY_LOD2_4906726,DEBYvAAAAABRUnKi,1000,09162000,51009_1610,1000,,4.41,718.875
DEBY_LOD2_4906727,DEBYvAAAAABRUnG2,1000,09162000,51009_1610,1000,,4.523,832.705
DEBY_LOD2_4906728,DEBYvAAAAABRUnJ0,1000,09162000,51009_1610,1000,,4.512,703.710
DEBY_LOD2_4906739,DEBYvAAAAABRUnEx,1000,09162000,51009_1610,1000,,4.291,650.140
DEBY_LOD2_4906740,DEBYvAAAAABRUnEV,1000,09162000,51009_1610,1000,,4.408,657.396
DEBY_LOD2_4906742,DEBYvAAAAABRUnE3,1000,09162000,51009_1610,1000,,4.441,635.501
DEBY_LOD2_4906744,DEBYvAAAAABRUnEG,1000,09162000,51009_1610,1000,,4.478,641.176
DEBY_LOD2_4906745,DEBYvAAAAABRUnF4,1000,09162000,51009_1610,1000,,4.486,676.112
DEBY_LOD2_4906788,DEBYvAAAAABSk5eA,1000,09162000,31001_2523,1000,,4.625,72.815
DEBY_LOD2_4906789,DEBYvAAAAABSk5am,1000,09162000,31001_2000,1000,,4.161,57.711
DEBY_LOD2_4906813,DEBYvAAAAABSlMU5,1000,09162000,31001_3091,1000,1,5.039,462.873
DEBY_LOD2_4906814,DEBYvAAAAABSlEca,1000,09162000,31001_2000,1000,,2.75,12.525
DEBY_LOD2_4906815,DEBYvAAAAABRUsLk,1000,09162000,51009_1610,3100,,4.63,5.830
DEBY_LOD2_4906816,DEBYvAAAAABSlEXc,1000,09162000,31001_2000,1000,,2.58,4.199
DEBY_LOD2_4906818,DEBYvAAAAABRUsJF,1000,09162000,51009_1610,3100,,4.61,6.627
DEBY_LOD2_4906819,DEBYvAAAAABSlDoP,1000,09162000,31001_2000,1000,,7.276,67.500
DEBY_LOD2_4906820,DEBYvAAAAABSlDkK,1000,09162000,31001_2000,1000,,7.232,61.429
DEBY_LOD2_4906821,DEBYvAAAAABSlDvS,1000,09162000,31001_2000,1000,,4.208,126.743
DEBY_LOD2_4906822,DEBYvAAAAABSlDvJ,1000,09162000,31001_2000,1000,,4.77,29.826
DEBY_LOD2_4906823,DEBYvAAAAABSlDur,1000,09162000,31001_2000,2100,,4.283,17.365
DEBY_LOD2_4906825,DEBYvAAAAABSlEPI,1000,09162000,31001_2000,1000,,2.615,115.225
DEBY_LOD2_4906826,DEBYvAAAAABTyztB,1000,09162000,31001_2000,1000,,4.609,234.642
DEBY_LOD2_4906827,DEBYvAAAAABTyzPX,1000,09162000,31001_2000,1000,,7.81,6.421
DEBY_LOD2_4906828,DEBYvAAAAABTyzSB,1000,09162000,31001_2000,1000,,21.831,43.682
DEBY_LOD2_4906829,DEBYvAAAAABTyzQf,1000,09162000,31001_2000,1000,1,3.349,18.660
DEBY_LOD2_4906830,DEBYvAAAAABTyzQx,1000,09162000,31001_2000,1000,1,1.458,45.156
DEBY_LOD2_4906831,DEBYvAAAAABTyzcV,1000,09162000,31001_2000,2100,,3.417,14.832
DEBY_LOD2_4906832,DEBYvAAAAABTyzcJ,1000,09162000,31001_2000,1000,,3.639,15.767
DEBY_LOD2_4906833,DEBYvAAAAABTyzV7,1000,09162000,31001_2000,2100,,7.378,75.857
DEBY_LOD2_4906834,DEBYvAAAAABTyzZC,1000,09162000,31001_2000,1000,,2.752,73.129
DEBY_LOD2_4906835,DEBYvAAAAABTyzZG,1000,09162000,31001_2000,1000,,2.786,73.708
DEBY_LOD2_4906836,DEBYvAAAAABTyzU8,1000,09162000,31001_2000,1000,,2.586,26.603
DEBY_LOD2_4906837,DEBYvAAAAABTyzqE,1000,09162000,31001_2000,1000,1,2.606,21.246
DEBY_LOD2_4906839,DEBYvAAAAABTyzsX,1000,09162000,31001_2000,1000,1,2.898,56.654
DEBY_LOD2_4906843,DEBYvAAAAABTywTx,1000,09162000,31001_2463,1000,1,3.042,138.822
DEBY_LOD2_4906844,DEBYvAAAAABTywbn,1000,09162000,31001_2463,1000,1,3.223,142.099
DEBY_LOD2_4906845,DEBYvAAAAABTywb9,1000,09162000,31001_2000,1000,1,3.022,75.220
DEBY_LOD2_4906846,DEBYvAAAAABTywT8,1000,09162000,31001_1000,1000,1,4.25,31.379
DEBY_LOD2_4906847,DEBYvAAAAABTywbx,1000,09162000,31001_2000,1000,1,3.87,39.379
DEBY_LOD2_4906848,DEBYvAAAAABTywcO,1000,09162000,31001_2000,1000,1,3.594,49.291
DEBY_LOD2_4906850,DEBYvAAAAABTywWP,1000,09162000,31001_2000,1000,,27.871,26.036
DEBY_LOD2_4906852,DEBYvAAAAABUEkPP,1000,09162000,31001_2000,2100,,5.513,5.051
DEBY_LOD2_4906853,DEBYvAAAAABUEjwx,1000,09162000,31001_2000,1000,,5.001,21.354
DEBY_LOD2_4906854,DEBYvAAAAABUEjxH,1000,09162000,31001_2000,2100,,11.549,30.550
DEBY_LOD2_4906855,DEBYvAAAAABUEj4D,1000,09162000,31001_2000,1000,,3.369,24.554
DEBY_LOD2_4906856,DEBYvAAAAABUEj2d,1000,09162000,31001_2000,9999,,3.234,34.056
DEBY_LOD2_4906857,DEBYvAAAAABUEj8u,1000,09162000,31001_2000,2100,,3.981,16.660
DEBY_LOD2_4906858,DEBYvAAAAABUEkXA,1000,09162000,31001_2000,1000,,3.722,41.367
DEBY_LOD2_4906859,DEBYvAAAAABUEkkW,1000,09162000,31001_2000,1000,,3.983,41.731
DEBY_LOD2_4906860,DEBYvAAAAABUEkj9,1000,09162000,31001_2000,1000,,3.938,30.825
DEBY_LOD2_4906863,DEBYvAAAAABUEi2k,1000,09162000,31001_2000,1000,,3.524,10.926
DEBY_LOD2_4906864,DEBYvAAAAABUEiwb,1000,09162000,31001_2000,1000,,4.069,88.703
DEBY_LOD2_4906865,DEBYvAAAAABUEjYJ,1000,09162000,31001_2000,1000,,4.453,101.122
DEBY_LOD2_4906866,DEBYvAAAAABUEjai,1000,09162000,31001_2000,1000,,4.739,92.508
DEBY_LOD2_4906867,DEBYvAAAAABUEjad,1000,09162000,31001_2000,1000,,4.41,80.314
DEBY_LOD2_4906868,DEBYvAAAAABUEjeU,1000,09162000,31001_2000,2100,,10.174,56.886
DEBY_LOD2_4906871,DEBYvAAAAABUEjXq,1000,09162000,31001_2000,1000,,2.852,30.110
DEBY_LOD2_4906875,DEBYvAAAAABUEjNv,1000,09162000,31001_2000,3100,,3.917,153.704
DEBY_LOD2_4906876,DEBYvAAAAABUEjNg,1000,09162000,31001_2000,1000,,4.011,43.776
DEBY_LOD2_4906877,DEBYvAAAAABUEjF5,1000,09162000,31001_2000,1000,,3.512,164.528
DEBY_LOD2_4906878,DEBYvAAAAABUEkWn,1000,09162000,31001_2000,1000,,3.58,40.968
DEBY_LOD2_4906879,DEBYvAAAAABUEkXY,1000,09162000,31001_2000,1000,,4.812,88.354
DEBY_LOD2_4906880,DEBYvAAAAABUEkjN,1000,09162000,31001_2000,1000,,14.202,17.687
DEBY_LOD2_4906881,DEBYvAAAAABUEkkz,1000,09162000,31001_2000,1000,,3.974,209.474
DEBY_LOD2_4906882,DEBYvAAAAABUEkcZ,1000,09162000,31001_2000,1000,,3.391,64.391
DEBY_LOD2_4906883,DEBYvAAAAABUEkJ0,1000,09162000,31001_2000,1000,,3.889,138.688
DEBY_LOD2_4906884,DEBYvAAAAABUEkMd,1000,09162000,31001_2000,1000,,0.675,4.240
DEBY_LOD2_4906885,DEBYvAAAAABUEkDp,1000,09162000,31001_2000,1000,,5.2,50.153
DEBY_LOD2_4906887,DEBYvAAAAABUEjdU,1000,09162000,31001_2000,1000,2,8.764,83.196
DEBY_LOD2_4906888,DEBYvAAAAABUEjJY,1000,09162000,31001_2000,1000,,2.862,25.166
DEBY_LOD2_4906890,DEBYvAAAAABUEjm0,1000,09162000,31001_2000,1000,,3.566,60.809
DEBY_LOD2_4906891,DEBYvAAAAABUEjlF,1000,09162000,31001_2461,1000,1,3.355,317.093
DEBY_LOD2_4906894,DEBYvAAAAABUEjin,1000,09162000,31001_2000,1000,,3.092,29.838
DEBY_LOD2_4906895,DEBYvAAAAABUEjfs,1000,09162000,31001_2000,1000,,2.864,12.359
DEBY_LOD2_4906896,DEBYvAAAAABSk9t7,1000,09162000,31001_2000,1000,,3.757,49.268
DEBY_LOD2_4906897,DEBYvAAAAABSk9uJ,1000,09162000,31001_2000,1000,,2.62,24.227
DEBY_LOD2_4906898,DEBYvAAAAABSk9Yf,1000,09162000,31001_2000,1000,,16.649,16.650
